Instruction,Input,Output,materi,question_id,Template
Write a Python program to detect if a given string contains any of the given keywords.,"String: I love ice cream
Keywords: [""chocolate"", ""vanilla""]","def keyword_detector(string, keywords):
 for i in keywords:
 if i in string:
 return True
 return False

print(keyword_detector(""I love ice cream"", [""chocolate"", ""vanilla""]))",Data Type,6550,"def keyword_detector(string, keywords):
 for i in keywords:
 if i in string:
 return ___
 return ___

print(keyword_detector(""I love ice cream"", [""chocolate"", ""vanilla""]))"
Create an algorithm in Python to check if a given string contains valid parentheses.,"""[[{{}}]]""","def isValid(s):
    stack = []
    dict = {""]"":""["", ""}"":""{"", "")"":""(""}
    for char in s:
        if char in dict.values():
            stack.append(char)
        elif char in dict.keys():
            if stack == [] or dict[char] != stack.pop():
                return False
        else:
            return False
    return stack == []

print(isValid('[[{{}}]]'))",Data Type,6551,"def isValid(s):
    stack = []
    dict = {""]"":""["", ""}"":""{"", "")"":""(""}
    for char in s:
        if char in dict.values():
            stack.append(char)
        elif char in dict.keys():
            if stack == [] or dict[char] != stack.pop():
                return ___
        else:
            return ___
    return stack == []

print(isValid('[[{{}}]]'))"
Program a function in Python that creates all substrings of a given string.,"The string is ""create"".","def createSubstrings(string): 
    length = len(string) 
    subString = []
    
    # Loops through the string  
    # and the length of substring to be formed 
    for i in range(length): 
        for j in range(i + 1, length + 1): 
            subString.append(string[i:j]) 
  
    return subString",Data Type,6586,"def createSubstrings(string): 
    length = len(string) 
    subString = []
    
    # Loops through the string  
    # and the length of substring to be formed 
    for i in range(length): 
        for j in range(i + ___, length + ___): 
            subString.append(string[i:j]) 
  
    return subString"
Please write a code to extract the URL from a given string.,There is a website: https://example.com,"#!/usr/bin/python
import re

# input string
string = ""There is a website: https://example.com""

# regex
pattern = r'(https?://\S+)'

# match url
url = re.findall(pattern, string)[0]

# print result
print(url) # Output: https://example.com",Data Type,6594,"#!/usr/bin/python
import re

# input string
string = ""There is a website: https://example.com""

# regex
pattern = r'(https?://\S+)'

# match url
url = re.findall(pattern, string)[___]

# print result
print(url) # Output: https://example.com"
Create a Python program that takes a string and indicates whether it is a palindrome or not.,"""racecar""","def is_palindrome(s):
  s = s.lower()
  left = 0
  right = len(s) - 1
  
  while left < right:
    if s[left] != s[right]:
      return False
    left += 1
    right -= 1
  return True
  
print(is_palindrome(""racecar""))",Data Type,6596,"def is_palindrome(s):
  s = s.lower()
  left = ___
  right = len(s) - ___
  
  while left < right:
    if s[left] != s[right]:
      return ___
    left += ___
    right -= ___
  return ___
  
print(is_palindrome(""racecar""))"
Create a Python program to estimate the number of unique words in a string of text.,"""One two three four, five. Six seven eight nine, ten.""","def count_unique_words(s):
    words = s.split()
    unique_words = set(words)
    return len(unique_words)

input_string = ""One two three four, five. Six seven eight nine, ten.""
print(""The number of unique words is"", count_unique_words(input_string))

# Output
# The number of unique words is 10",Data Type,6605,"def count_unique_words(s):
    words = s.split()
    unique_words = set(words)
    return len(unique_words)

input_string = ""One two three four, five. Six seven eight nine, ten.""
print(""The number of unique words is"", count_unique_words(input_string))

# Output
# The number of unique words is ___"
"Using Python, create an algorithm to count the number of vowels in a given string.","String: ""Hello, World!""","def countVowels(string):
    string = string.lower()
    count = 0
    vowels = 'aeiou'

    for char in string:
        if char in vowels:
            count += 1
    return count

string = 'Hello, World!'
vowelCount = countVowels(string)
print(""Number of vowels is:"", vowelCount)",Data Type,6627,"def countVowels(string):
    string = string.lower()
    count = ___
    vowels = 'aeiou'

    for char in string:
        if char in vowels:
            count += ___
    return count

string = 'Hello, World!'
vowelCount = countVowels(string)
print(""Number of vowels is:"", vowelCount)"
Generate a function in Python to replace every character in a string with the character that follows it in the alphabet.,"string = ""abc""","def replace_char(string):
    encoded = """"
    for char in string:
        if char == 'z':
            encoded += 'a'
        else:
            encoded += chr(ord(char) + 1)
    return encoded",Data Type,6699,"def replace_char(string):
    encoded = """"
    for char in string:
        if char == 'z':
            encoded += 'a'
        else:
            encoded += chr(ord(char) + ___)
    return encoded"
Write a Python program to take in a list of phrases and generate a string with the each phrase followed by its length.,"phrases = [""A bird in the hand"", ""is worth two in the bush""]","result = ""A bird in the hand (17)is worth two in the bush (25)""
 
code:
input_phrases = [""A bird in the hand"", ""is worth two in the bush""]
 
result = """"
for phrase in input_phrases:
 result += phrase + ' (' + str(len(phrase)) + ')'
 
print(result)",Data Type,6715,"result = ""A bird in the hand (___)is worth two in the bush (___)""
 
code:
input_phrases = [""A bird in the hand"", ""is worth two in the bush""]
 
result = """"
for phrase in input_phrases:
 result += phrase + ' (' + ___) + ')'
 
print(result)"
Please construct a function in Python that constructs and returns a dictionary containing all unique characters in a given string.,"Example String: ""missisippi""","def unique_characters(string):
    unique_chars = {}
    for char in string:
        if char in unique_chars:
            continue
        else:
            unique_chars[char] = True
    return unique_chars

result = unique_characters('missisippi')
print(result) # Output: {'m': True, 'i': True, 's': True, 'p': True}",Data Type,6727,"def unique_characters(string):
    unique_chars = {}
    for char in string:
        if char in unique_chars:
            continue
        else:
            unique_chars[char] = ___
    return unique_chars

result = unique_characters('missisippi')
print(result) # Output: {'m': ___, 'i': ___, 's': ___, 'p': ___}"
"Develop a Python script that prints the unique words in a string, along with their respective counts.","""The quick brown fox jumped over the lazy dog.""","from collections import Counter

string = ""The quick brown fox jumped over the lazy dog.""
words = string.split()
word_counts = Counter(words)

unique_words = set(words)

for word in unique_words:
    print(f""{word:15} {word_counts[word]:3}"")",Data Type,6734,"from collections import Counter

string = ""The quick brown fox jumped over the lazy dog.""
words = string.split()
word_counts = Counter(words)

unique_words = set(words)

for word in unique_words:
    print(f""{word:___} {word_counts[word]:___}"")"
Construct a Python program that takes a string as input and creates a new string with the first character of each word in the given string,"""This is a sample string""","def first_letter_string(input_str):
    output_str = """"

    for w in input_str.split():
        output_str += w[0]

    return output_str

input_str = ""This is a sample string""
print(first_letter_string(input_str))",Data Type,6741,"def first_letter_string(input_str):
    output_str = """"

    for w in input_str.split():
        output_str += w[___]

    return output_str

input_str = ""This is a sample string""
print(first_letter_string(input_str))"
Construct a Python script to search a text for a given string and returns the number of iterations found.,"string= ""Hello World!"", search=""l""","def search_string(string, search):
    count = 0 
    for i in range(len(string)):
        if string[i] == search:
            count += 1
    return count

searched_string = search_string(""Hello World!"", ""l"") 
print(searched_string)",Data Type,6769,"def search_string(string, search):
    count = ___ 
    for i in range(len(string)):
        if string[i] == search:
            count += ___
    return count

searched_string = search_string(""Hello World!"", ""l"") 
print(searched_string)"
Design a function in Python that takes a string and a number and removes the characters at the specified positions from that string.,"str = ""Hello World!""
index = [0, 5, 9]","def remove_chars_at_indices(str, indices):
    new_str = """"
    for i in range(len(str)):
        if i not in indices:
            new_str += str[i]
    return new_str

str = ""Hello World!""
index = [0, 5, 9]
result = remove_chars_at_indices(str, index)
print(result)",Data Type,6788,"def remove_chars_at_indices(str, indices):
    new_str = """"
    for i in range(len(str)):
        if i not in indices:
            new_str += str[i]
    return new_str

str = ""Hello World!""
index = [___, ___, ___]
result = remove_chars_at_indices(str, index)
print(result)"
Create a Python function that takes two strings and checks if the second string is a substring of the first.,"string1 = ""Hello world!""
string2 = ""world""","def check_substring(string1, string2):
    if string2 in string1:
        return True
    else:
        return False

# example
result = check_substring(""Hello world!"", ""world"")
print(result)",Data Type,6789,"def check_substring(string1, string2):
    if string2 in string1:
        return ___
    else:
        return ___

# example
result = check_substring(""Hello world!"", ""world"")
print(result)"
